Issue ID,Product,Component,Assignee,Status,Resolution,Summary,Changed
45228,Draw,code,wolframgarten,CLOSED,FIXED,Cannot delete files that were once opened in Draw without closing Draw.,2005/9/28 14:28
31155,Calc,ui,frank,CLOSED,FIXED,Criteria settings for validity lost on loading,2013/8/7 15:15
79712,gsl,code,joerg.skottke,CLOSED,FIXED,it must be possible to disable the accelarator also for awt/controls,2008/3/12 10:32
40463,Base,code,marc.neumann,CLOSED,FIXED,form property browser: no error message when accessing a database registered to a non-existent URL,2010/11/10 16:47
64051,Build Tools,code,pavel,CLOSED,FIXED,dictionaries: missing de_CH and DE_AT,2006/4/11 21:31
51153,Draw,formatting,wolframgarten,CLOSED,FIXED,Draw/Impress: Chinese conversion and language attributes,2005/11/21 10:44
33385,App Dev,api,chne,CLOSED,FIXED,API:  i18n.IndexEntrySupplier::XIndexEntrySupplier::getIndexFollowPageWord(),2013/2/24 21:08
1507,Calc,code,frank,CLOSED,FIXED,Problem with CSV files in spreadsheet,2013/8/7 15:13
22584,distribution,www,riccardo,CLOSED,FIXED,Another Indonesia OOo Mirror (Asia),2004/5/11 8:11
40043,General,ui,andreas.treumann,CLOSED,FIXED,MailTo: button doesn't email unsaved document in default file format.,2006/4/11 6:58
36901,gsl,code,h.ilter,CLOSED,FIXED,Export to PDF of "Standard Symbols L". A difference when using insert->symbol vs from keyboard,2005/2/1 14:45
80084,General,chart,bjoern.milcke,CLOSED,FIXED,STLport51: map operator[] issue,2013/2/24 21:22
29873,gsl,code,hdu,CLOSED,FIXED,psprint: jump depends on unitialized value,2004/8/4 11:54
48139,Calc,open-import,oc,CLOSED,FIXED,import "Precision as shown" in OOo 1.1.4 and 680m95,2013/8/7 15:13
87633,General,ui,joerg.skottke,CLOSED,FIXED,Paste the text from the clipboard is not work into IDE...,2009/4/24 13:06
32576,General,chart,bjoern.milcke,CLOSED,FIXED,add missing changes from CWS dr14 in chart2 module,2013/2/24 21:20
37433,Base,code,marc.neumann,CLOSED,FIXED,embedded forms store the absolute path to the database document,2006/5/31 14:29
46407,Base,code,marc.neumann,CLOSED,FIXED,preview mode "Document information" not (really) persistent,2006/5/31 14:29
34121,gsl,code,stephan_schaefer,CLOSED,FIXED,Improve support for system child windows,2005/12/2 11:08
44541,General,scripting,joerg.skottke,CLOSED,FIXED,Can not coerce argument type during coreflection for a NULL to an array.,2006/4/25 12:22
56549,documentation,Online help,michael.ruess,CLOSED,FIXED,"""What's This?"" does not work for HYP/SEL in status bar",2010/11/12 10:35
40093,Draw,ui,wolframgarten,CLOSED,FIXED,Wrong units for extrusion depth,2005/1/31 9:46
51539,documentation,Online help,uwefis,CLOSED,FIXED,New database wizard controls have no online help,2005/10/12 10:06
31252,Calc,ui,frank,CLOSED,FIXED,[CWS OASIS]Conditional formats get lost,2013/8/7 15:15
41333,General,ui,olaf-openoffice,CLOSED,FIXED,Add QuickStarter to Setup routine,2005/3/18 3:20
58049,Calc,printing,frank,CLOSED,FIXED,Hidden column background color visible on printout,2013/8/7 15:14
43176,General,code,thorsten.martens,CLOSED,FIXED,"After a crash, -headless is ignored, and recovery dialog is presented",2005/8/9 12:27
36001,General,chart,thomas.klarhoefer,CLOSED,FIXED,when resizing chart to minimum size Office loops forever.,2013/2/24 21:20
68529,Build Tools,configure,rene,CLOSED,FIXED,configure --help: limit the width to 80 characters,2008/5/16 3:34
29521,gsl,code,Joost.Andrae,CLOSED,FIXED,messages about that printing stuff is missing,2004/5/27 22:01
61098,gsl,code,caolanm,CLOSED,FIXED,gSpinButtonWidget entry blink callback + gnome fpicker -> crash,2006/2/9 12:47
11644,*Testproduct,testscripts,hans_werner67,CLOSED,FIXED,Test,2005/7/25 22:09
9709,Calc,code,oc,CLOSED,FIXED,"OLE/DDE link from Calc to Writer trashes non-ASCII characters (special characters, umlauts)",2013/8/7 15:14
41868,gsl,code,Joost.Andrae,CLOSED,FIXED,Office quits silently when impress crashes. No crash reporter of recovery visible.,2005/5/4 15:32
53493,General,code,kai.sommerfeld,CLOSED,FIXED,Make toolbar state globally customizable,2005/11/18 13:52
39478,Base,code,marc.neumann,CLOSED,FIXED,Report data not refreshed after editing data,2006/5/31 14:29
72994,General,chart,thomas.klarhoefer,CLOSED,FIXED,Excel filter: 3D settings in Excel charts,2013/2/24 21:19
24504,Calc,ui,oc,CLOSED,FIXED,compatibility bug xls datecel excel and openoffice,2013/8/7 15:15
24998,Build Tools,code,b.osi.ooo,CLOSED,FIXED,testtool: remote dir.app command returns directories as files,2004/9/16 15:36
64458,General,code,b.osi.ooo,CLOSED,FIXED,Include basctl resource in patch set,2006/5/11 16:11
41936,Draw,viewing,wolframgarten,CLOSED,FIXED,"When A Shadow is Added to a Polygon, Connectors Attached to it are Misaligned",2005/2/18 14:26
35383,documentation,Online help,h.ilter,CLOSED,FIXED,"Add description to the online help, regarding to i22689",2004/12/7 13:55
68129,documentation,Online help,naoyuki.ishimura,CLOSED,FIXED,"ja OLH:"",""option of Hyperlink Bar",2008/5/17 23:24
7477,gsl,www,h.ilter,CLOSED,FIXED,Lanscape printing prints portrait,2003/2/25 10:22
53529,gsl,code,kai.sommerfeld,CLOSED,FIXED,Make display of keyboard accelerators in menus optional,2005/11/18 13:50
51733,Draw,editing,christian.guenther,CLOSED,FIXED,I can move an object on the masterslide behind the masterslide.,2010/11/11 3:00
44560,gsl,code,jack.warchold,CLOSED,FIXED,Office freezes during background formatting,2005/5/24 16:56
38286,General,code,ivo.hinkelmann,CLOSED,FIXED,en-US/de mismatch for .uno:ExtrusionDepthDialog,2005/1/25 14:56
49369,Calc,open-import,oc,CLOSED,FIXED,Object has wrong size on xls-import,2013/8/7 15:15
18230,Calc,ui,thomas.klarhoefer,CLOSED,FIXED,Math functions help - POWER typo,2013/8/7 15:15
63848,General,code,thorsten.martens,CLOSED,FIXED,views.xcu permanently written when dragging stylist,2009/4/4 19:46
40565,Base,code,marc.neumann,CLOSED,FIXED,Too many control related toolbars under VIEW / TOOLBARS,2006/5/31 14:29
54714,Draw,ui,wolframgarten,CLOSED,FIXED,delete/backspace in slide sorter ...,2006/5/8 11:34
32495,App Dev,api,chne,CLOSED,FIXED,API: MultiStratumBackend::XBackend::getUpdateHandler(),2013/2/24 21:09
53491,General,code,kai.sommerfeld,CLOSED,FIXED,Hyperlinkdialog: WWW-Browser button must respect security settings,2005/11/18 13:55
3501,Build Tools,code,non-migrated,CLOSED,FIXED,REquired for sfx2 and gcc 2.95,2003/3/16 20:12
104783,documentation,Online help,uwefis,CLOSED,FIXED,Base help: new and changed controls on General tab page,2010/7/26 9:38
24852,documentation,Manuals,steffen.grund,CLOSED,FIXED,IDL: i18n.XBreakIterator.idl,2004/6/11 12:36
40609,Draw,save-export,wolframgarten,CLOSED,FIXED,Exporting a cropped image exports the wrong portion,2005/3/30 13:27
49906,Calc,code,oc,CLOSED,FIXED,ROW and COLUMN functions in array formulas repeat the initial value,2013/8/7 15:13
38083,gsl,code,andreas.treumann,CLOSED,FIXED,Mail document as pdf attachement fails if there is & in filename,2005/2/3 8:51
74007,Build Tools,dmake,hans-joachim.lankenau,CLOSED,FIXED,stripping ./ from targets modifies $@,2013/8/7 15:34
30824,gsl,code,ulf.stroehler,CLOSED,FIXED,Chinese TrueType Fonts display problem,2004/11/30 12:50
39589,Calc,save-export,oc,CLOSED,FIXED,Exporting sheet to XLS/XLT causes EXCEL to crash,2013/8/7 15:15
85036,App Dev,scripting,pflin,RESOLVED,FIXED,VBA: strconv function is not supported,2013/2/24 21:00
36598,Calc,ui,peter.junge,CLOSED,FIXED,datapilot: list box for 'page fields' cannot be accessed with keyboard,2013/8/7 15:15
30618,Base,code,christoph.lukasiak,CLOSED,FIXED,[CWS frmcontrols04] border color not respected while printing,2006/5/31 14:29
21821,General,code,ulf.stroehler,CLOSED,FIXED,Problems with combining diacritical marks unicode range,2005/1/21 23:15
48609,gsl,code,ulf.stroehler,CLOSED,FIXED,kde plugin: selected menu items white on white,2005/7/26 10:46
34942,Calc,code,frank,CLOSED,FIXED,Calc cannot handle repeated unary operators,2013/8/7 15:15
25719,App Dev,api,marc.neumann,CLOSED,FIXED,It is not possible to set the view grid options,2013/2/24 21:08
62481,App Dev,sdk,chne,CLOSED,FIXED,SDK DisableCommands control workflow broken,2013/2/24 20:54
52171,Base,code,marc.neumann,CLOSED,FIXED,[CWS dba201b] ASSERT: OXMLComponent::OXMLComponent -> exception catched,2006/5/31 14:29
87972,Calc,save-export,oc,CLOSED,FIXED,dbf file opened and changed. unable to save.,2013/8/7 15:14
34828,gsl,code,hdu,CLOSED,FIXED,additional protection against deletion of GtkIMContext,2004/11/17 10:19
40349,Base,code,marc.neumann,CLOSED,FIXED,cannot assign macros in embedded documents (forms/reports) to buttons,2006/5/31 14:29
38082,Base,code,christoph.lukasiak,CLOSED,FIXED,Mismach painting in database beamer in special case,2006/5/31 14:29
72365,Draw,code,sven.jacobi,CLOSED,FIXED,storeGraphic of the GraphicProvider should be able to resize graphics,2008/5/16 3:27
33374,Calc,code,frank,CLOSED,FIXED,Wordart-Objects are doubled after export,2013/8/7 15:15
61723,Draw,ui,wolframgarten,CLOSED,FIXED,pdf: jagged export of beziere curve,2006/2/16 9:03
14032,Build Tools,code,sander_traveling,CLOSED,FIXED,gnupatch and gnucp on Solaris?,2003/8/8 14:07
39699,Calc,ui,peter.junge,CLOSED,FIXED,FixedText error: calc - header dialog,2013/8/7 15:15
46164,documentation,Manuals,christoph.lukasiak,CLOSED,FIXED,please create "Table Views" documentation,2005/10/17 12:14
88845,Build Tools,code,lars.langhans,CLOSED,FIXED,testshl2 doesn't load library from given path,2013/8/7 15:34
34433,General,ui,andreas.treumann,CLOSED,FIXED,startmodule in wrong background color at unix,2004/12/1 14:55
30267,General,code,thorsten.ziehm,CLOSED,FIXED,Web Wizard: Name of default directory has a space at the beginning,2004/10/6 16:19
50808,Draw,code,Armin.Le.Grand,CLOSED,FIXED,leak fix in svx/source/sdr/properties/e3dsceneproperties.cxx,2006/10/19 17:23
42714,Draw,ui,wolframgarten,CLOSED,FIXED,Document margins are printed,2005/3/14 13:51
44502,Build Tools,autodoc,jens-heiner.rechtien,CLOSED,FIXED,autodoc gcc 4 fixes,2005/4/6 14:14
68983,General,ui,nesshof,CLOSED,FIXED,OOD680m2: license formatting,2007/2/5 13:26
50429,General,code,christian.guenther,CLOSED,FIXED,Not possible to copy nonpersistent object.,2006/2/15 14:29
8426,Calc,code,oc,CLOSED,FIXED,Excel import/export of document protection state,2013/8/7 15:14
2866,Calc,code,oc,CLOSED,FIXED,Cell indentation is lost when saving to excel,2003/9/8 16:55
11426,Base,code,stefan.baltzer,CLOSED,FIXED,wrong shape layout when UNDOing the deletion of form controls,2006/5/31 14:29
43230,General,code,jack.warchold,CLOSED,FIXED,Suppport import/export OLE Objects from/to wordml using xslt,2011/3/26 15:02
50409,General,ui,thorsten.martens,CLOSED,FIXED,File Picker: Spacing between controls is too narrow,2005/7/19 12:52
30603,Base,code,marc.neumann,CLOSED,FIXED,[cws insight01] cancelling the creation of a new database does not really cancel,2006/5/31 14:29
22524,Base,code,marc.neumann,CLOSED,FIXED,report based on a query doesn't work correct after changing the query,2006/5/31 14:29
64286,General,code,carsten.driesner,CLOSED,FIXED,Remove menu:helpid and menu:label from *.xml,2006/5/15 15:33
57619,Calc,save-export,oc,CLOSED,FIXED,diagonal border style lost on reload,2013/8/7 15:13
53374,General,ui,thorsten.martens,CLOSED,FIXED,Error message contains "%PRODUCTNAME",2005/11/22 11:26
32284,gsl,code,peter.junge,CLOSED,FIXED,[docking1] accessibility of toolboxes broken,2004/10/11 12:10
3660,Build Tools,code,non-migrated,CLOSED,FIXED,Gcc version checking bug in configure.in,2003/11/23 11:38
54030,General,code,kai.sommerfeld,CLOSED,FIXED,Empty popups shall be removed automatically,2010/11/10 16:51
43068,Draw,ui,wolframgarten,CLOSED,FIXED,Connector looses formating after reload,2005/3/14 13:41
37273,Draw,ui,wolframgarten,CLOSED,FIXED,Performance: doc with animations nearly freezes system,2005/2/2 15:27
47675,gsl,code,h.ilter,CLOSED,FIXED,letters above 60p and in frames horizontally displaced on pdf-export,2005/10/11 14:47
30863,App Dev,api,stephan.wunderlich,CLOSED,FIXED,CharacterClassification.toTitle () always converts characters to uppercase,2013/2/24 21:07
34224,Calc,ui,thomas.klarhoefer,CLOSED,FIXED,small error in BINOMDIST help file,2013/8/7 15:15
29490,Calc,ui,marc.neumann,CLOSED,FIXED,Cannot set "TextColor" property at edit fields,2013/8/7 15:15
52306,Base,code,marc.neumann,CLOSED,FIXED,type of field combo box selector shows just 5 rows at a time,2006/6/1 10:38
52932,gsl,code,hdu,CLOSED,FIXED,Supcicious code in layout code discovered,2005/10/19 15:47
91223,Base,code,marc.neumann,RESOLVED,FIXED,RFE: allow (yet) more convenient access in (Basic) code to open a form/report,2009/5/4 8:06
33168,Calc,ui,frank,CLOSED,FIXED,Different name in title bar if loading via Recent Files list or File Open Dialog,2013/8/7 15:15
29930,Calc,ui,oc,CLOSED,FIXED,No warning if xls file with more than 256 sheets is loaded,2013/8/7 15:15
23094,App Dev,api,stephan.wunderlich,CLOSED,FIXED,API: sc.ScTableSheetObj::XSearchable,2013/2/24 21:08
41913,Base,code,christoph.lukasiak,CLOSED,FIXED,"senseless error message when closing a MySQL database document, after trying the relation design",2006/5/31 14:29
34670,Base,code,marc.neumann,CLOSED,FIXED,no address book accecss on Windows other than WinXP - missing runtime libraries,2006/5/31 14:29
48159,General,code,joerg.skottke,CLOSED,FIXED,desktop integration removal fails due to script-error,2005/5/20 7:42
27816,Base,code,marc.neumann,CLOSED,FIXED,"Form Autopilot doesn't work, error while starting",2006/5/31 14:29
77672,Draw,viewing,caolanm,CLOSED,FIXED,OO-draw 2.2.1-rc1 gets basic shapes wrong with new boost (>= 1.34),2007/11/6 17:31
34590,Base,code,marc.neumann,CLOSED,FIXED,toolbars in query design incorrect painted when switch to sql view and back,2006/5/31 14:29
56027,Calc,open-import,frank,CLOSED,FIXED,Wrong detection of formatted text for progress bar when loading,2013/8/7 15:13
55198,General,chart,peter.junge,CLOSED,FIXED,new Chart: missinh helpID -Insert Statistic,2013/2/24 21:22
41028,General,code,eric.savary,CLOSED,FIXED,Reaonly state of non-storage based documents is not detected,2005/2/2 11:51
52936,General,code,olaf-openoffice,CLOSED,FIXED,The Office application will not work through an NFSv4 mount,2005/8/15 13:10
63053,App Dev,api,oc,CLOSED,FIXED,Cell annotation is rendered transparent after doc store,2013/2/24 21:06
32279,General,code,helge.delfs,CLOSED,FIXED,Remove AbsToRel and related from INetURLObject: binfilter,2005/1/19 8:40
18202,Calc,code,frank,CLOSED,FIXED,slow saving of large spreadsheet,2013/8/7 15:15
42559,Draw,ui,wolframgarten,CLOSED,FIXED,Crashing version 1.1.4 when opening m78 exported file,2015/7/24 23:55
33922,gsl,code,Joost.Andrae,CLOSED,FIXED,multiple fax numbers get ignored,2004/10/15 11:40
62046,Calc,editing,oc,CLOSED,FIXED,Chart Range chooser doesn't appears,2013/8/7 15:13
16195,gsl,code,christian.guenther,CLOSED,FIXED,Text printed double when transparency is used & font is not available,2004/1/28 17:10
55785,General,code,michael.ruess,CLOSED,FIXED,Loading of OLE objects and storing of unchanged own objects.,2006/2/22 13:09
82743,Base,code,marc.neumann,CLOSED,FIXED,report in bug doc misses the column named "Title",2009/4/1 5:36
24876,Base,code,christoph.lukasiak,CLOSED,FIXED,invalid UNDO string in table design,2006/5/31 14:29
34434,Calc,ui,frank,CLOSED,FIXED,Edit Button doesn't work if document saved with flag 'recommend Read only...' from Tools Options general security.,2013/8/7 15:15
31238,General,ui,michael.ruess,CLOSED,FIXED,standardbar: two buttons have identical caption "new",2004/11/18 15:00
11657,Calc,code,frank,CLOSED,FIXED,ScChangeTrack::nMarkLastSaved isn't restored from XML file format,2013/8/7 15:12
10317,Draw,ui,wolframgarten,CLOSED,FIXED,some objects are always drawn mirrored vertical after close/reopen,2003/9/8 16:52
38064,Calc,ui,oc,CLOSED,FIXED,Missing Menu items in OLE-Inplace mode,2013/8/7 15:15
8581,gsl,code,michael.cziebalski,CLOSED,FIXED,bootstrap errors result in SEGV & no dialog ...,2005/2/2 11:07
51837,Base,code,ivo.hinkelmann,CLOSED,FIXED,remove define definition from resource,2007/1/8 17:42
41444,Base,code,marc.neumann,CLOSED,FIXED,mozilla addressbook doesn't work on solaris sparc,2006/5/31 14:29
63310,Draw,code,Armin.Le.Grand,CLOSED,FIXED,Use cow_wrapper in basegfx,2006/10/19 17:24
34444,Calc,ui,frank,CLOSED,FIXED,Recommend to open document Read only'  must be changed,2013/8/7 15:15
44697,Calc,save-export,frank,CLOSED,FIXED,Unnecessary ItemSet merge calls in CreateSelectionPattern,2013/8/7 15:15
51283,bibliographic,ui,eric.savary,CLOSED,FIXED,Can't change the bibliographic table,2005/10/20 11:36
22541,Calc,code,oc,CLOSED,FIXED,Spreadsheet saved in Excel format won't open in Excel 97,2013/8/7 15:15
43443,Draw,ui,wolframgarten,CLOSED,FIXED,Slide browser: wrong behaviour when inserting slide,2007/8/31 4:25
38048,Draw,ui,christian.guenther,CLOSED,FIXED,Preview does not always show changes that are made to a CustomShape,2005/2/1 12:34
51133,Build Tools,code,quetschke,CLOSED,FIXED,Build fails in instsetoo_native,2005/11/10 0:32
81043,Base,code,marc.neumann,CLOSED,FIXED,Connection "Microsoft Access" doesn`t work with Access 2007 (accdb),2008/3/10 13:28
30104,documentation,Online help,eric.savary,CLOSED,FIXED,Ctrl+Shift+F9 also opens an input list,2004/11/26 14:19
26612,Draw,ui,christian.guenther,CLOSED,FIXED,Shortcut in View drop down menu is duplicate.,2004/9/1 10:01
60897,General,ui,stefan.baltzer,CLOSED,FIXED,Font Substitution UI is strongly misleading,2006/5/17 16:31
101945,General,spell checking,stefan.baltzer,CLOSED,FIXED,The Norwegian dictionaries should be added to the official packages,2013/2/24 20:43
